Title,Description,Date
Buy Ajanta Pharma; target of Rs 2935: Motilal Oswal,"Motilal Oswal is bullish on Ajanta Pharma has recommended buy rating on the stock with a target price of Rs 2935 in its research report dated July 30, 2024. 
",08/17/2024
Buy Indraprastha Gas; target of Rs 648: Sharekhan,"Sharekhan is bullish on Indraprastha Gas has recommended buy rating on the stock with a target price of Rs 648 in its research report dated July 31, 2024. 
",08/17/2024
Buy Bank of Baroda; target of Rs 310: Sharekhan,"Sharekhan is bullish on Bank of Baroda has recommended buy rating on the stock with a target price of Rs 310 in its research report dated July 31, 2024. 
",08/17/2024
Buy Mahindra and Mahindra; target of Rs 3431: Sharekhan,"Sharekhan is bullish on Mahindra and Mahindra has recommended buy rating on the stock with a target price of Rs 3431 in its research report dated July 31, 2024. 
",08/17/2024
Buy Maruti Suzuki India; target of Rs 14712: Sharekhan,"Sharekhan is bullish on Maruti Suzuki India has recommended buy rating on the stock with a target price of Rs 14712 in its research report dated July 31, 2024. 
",08/17/2024
"Buy Maruti Suzuki; target of Rs 15,145: Prabhudas Lilladher","Prabhudas Lilladher is bullish on Maruti Suzuki has recommended buy rating on the stock with a target price of Rs 15,145 in its research report dated August 01, 2024. 
",08/17/2024
Tata Steel stock falls 3% after Q1 earnings disappoint Street,"International brokerage CLSA maintained its 'underperform' call on the counter with a price target of Rs 135. 
",08/17/2024
SEBI's consultation paper on Proposed F&O Measures: What is it and who will be most impacted?,"In a consultation paper released on Tuesday, July 30, the Securities and Exchange Board of India (SEBI) proposed tighter derivatives trading rules to enhance market stability and protect retail investors. Sucheta Anchaliya breaks down the key points of these proposed measures and discusses their divergent impact on various capital market players. 
",08/17/2024
Sell Laxmi Organic Industries; target of Rs 206: Prabhudas Lilladher,"Prabhudas Lilladher is bearish on Laxmi Organic Industries has recommended sell rating on the stock with a target price of Rs 206 in its research report dated July 29, 2024. 
",08/17/2024
Sell Hindustan Petroleum Corporation; target of Rs 340: Prabhudas Lilladher,"Prabhudas Lilladher is bearish on Hindustan Petroleum Corporation has recommended sell rating on the stock with a target price of Rs 340 in its research report dated July 30, 2024. 
",08/17/2024
Sell Indian Oil Corporation; target of Rs 151: Prabhudas Lilladher,"Prabhudas Lilladher is bearish on Indian Oil Corporation has recommended sell rating on the stock with a target price of Rs 151 in its research report dated July 30, 2024. 
",08/17/2024
Accumulate Crompton Greaves Consumer Electricals; target of Rs 476: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Crompton Greaves Consumer Electricals with a target price of Rs 476 in its research report dated July 01, 2024. 
",08/17/2024
360 ONE Wealth – strong start to FY25,"The sharp rise in transactional income is a key driver of profit 
",08/17/2024
"Suzlon Energy shares snap eight-day rally, down 3% on profit booking","The sharp uptick comes after the wind energy reported a massive 200 percent year-on-year surge in net profit, reaching Rs 302 crore in Q1 
",08/17/2024
"Reduce ZF Commercial Vehicle Control Systems; target of Rs 13,963: ICICI Securities","ICICI Securities recommended reduce rating on ZF Commercial Vehicle Control Systems with a target price of Rs 13,963 in its research report dated July 24, 2024. 
",08/17/2024
Reduce Indraprastha Gas; target of Rs 5120: ICICI Securities,"ICICI Securities recommended reduce rating on Indraprastha Gas with a target price of Rs 510 in its research report dated July 25, 2024. 
",08/17/2024
Sell Petronet LNG; target of Rs 270: ICICI Securities,"ICICI Securities is bearish on Petronet LNG has recommended sell rating on the stock with a target price of Rs 270 in its research report dated July 24, 2024. 
",08/17/2024
"Restaurant Brands Asia sees 1.5 crore shares change hands, stock jumps 6%","Around 1.5 crore shares of the QSR player, amounting to 2.8 percent equity worth Rs 168.5 crore, were exchanged at the price of Rs 113 per share. 
",08/17/2024
Hold Ramco Cements; target of Rs 836: ICICI Securities,"ICICI Securities recommended hold rating on Ramco Cements with a target price of Rs 836 in its research report dated July 26, 2024. 
",08/17/2024
Hold AU Small Finance Bank; target of Rs 630: ICICI Securities,"ICICI Securities recommended hold rating on AU Small Finance Bank with a target price of Rs 630 in its research report dated July 26, 2024. 
",08/17/2024
Hold Westlife Foodworld; target of Rs 800: ICICI Securities,"ICICI Securities recommended hold rating on Westlife Foodworld with a target price of Rs 800 in its research report dated July 25, 2024. 
",08/17/2024
"Hold Poly Medicure; target of Rs 1,940: ICICI Securities","ICICI Securities recommended hold rating on Poly Medicure with a target price of Rs 1,940 in its research report dated July 25, 2024. 
",08/17/2024
"Hold Nestle; target of Rs 2,500: ICICI Securities","ICICI Securities recommended hold rating on Nestle with a target price of Rs 2,500 in its research report dated July 25, 2024. 
",08/17/2024
"Hold Craftsman Automation; target of Rs 5,012: ICICI Securities","ICICI Securities recommended hold rating on Craftsman Automation with a target price of Rs 5,012 in its research report dated July 25, 2024. 
",08/17/2024
"PCBL, Firstsource zoom 10% to record highs on Sanjiv Goenka's bullish commentary","PCBL stock has gained over 19 percent over the last five trading sessions, while Firstsource Solutions has rallied up to 22 percent. 
",08/17/2024
"Mid-day Mood | Markets continue to sail in green post Nifty, Sensex hit record highs","The Nifty Energy index led the sectoral gains in the afternoon, followed by the Bank Nifty index 
",08/17/2024
Subscribe for Ceigall India Ltd; Cholamandalam Securities,"Cholamandalam Securities, has come out with its report on Ceigall India Ltd. The research firm has recommended to “ Subscribe” the ipo in its research report as on July 31 2024. 
",08/17/2024
"After over a decade, India Inc tunes up IPO route to fund growth","So far, 43 firms have secured around Rs 47,872.31 crore via IPOs. Of this, 51.51 percent are from fresh issues — the highest since 2012. Fresh issues alone brought in around Rs 24,657.64 crore, the most in three years. 
",08/17/2024
"Jefferies sets Rs 930 target for KFin Tech, upgrades to 'buy' on strong FY25 performance"," 
",08/17/2024
Subscribe – Long Term for Ceigall India Ltd; Anand Rathi,"Anand Rathi, has come out with its report on Ceigall India Ltd. The research firm has recommended to “ Subscribe – Long Term” the ipo in its research report as on July 31 2024. 
",08/17/2024
"Sapphire Foods stock surges 8% to hit 52-week high as brokerages remain bullish, raise target price","India's quick-service chains like Sapphire Foods have been facing difficulties in attracting customers amid persistent inflation, which remained around 5 percent during the quarter. 
",08/17/2024
Ceigall India: Should you subscribe to this construction company IPO?,"With specialisation in structure development, the company is qualified to bid for large-ticket projects. It would be a beneficiary of the government’s infrastructure push. 
",08/17/2024
Maruti Suzuki jumps 4% to record high on stellar Q1; brokerages boost targets,"Brokerages have raised their target prices for the leading automaker, forecasting continued margin expansion 
",08/17/2024
Coal India: Decent show in Q1 FY25; levers in place for long-term gain,"India’s power demand is expected to see solid growth in the coming years 
",08/17/2024
Subscribe for Akums Drugs and Pharmaceuticals Ltd; Geojit Financial Services,"Geojit Financial Services, has come out with its report on Akums Drugs and Pharmaceuticals Ltd. The research firm has recommended to “ Subscribe” the ipo in its research report as on July 30 2024. 
",08/17/2024
Maruti’s Q1FY25: Maintains speed riding on a rich product mix,"Lower raw material costs and a host of other factors helped the company beat Street expectations on its performance 
",08/17/2024
"M&M Q1 FY25: Firing on both cylinders, outlook positive","The company’s growth is driven by auto and farm equipment segments and helped also by low raw material costs 
",08/17/2024
"Nifty tops 25000, Sensex gains as Street cheers Fed's rate cut hints; bullish trend to persist","Maruti Suzuki, Hindalco, JSW Steel, Coal India and ONGC were among major gainers on the Nifty, while losers were Hero MotoCorp, UltraTech Cement, Infosys, Sun Pharma and Asian Paints. 
",08/17/2024
"Varun Beverages: Growth momentum sustains, profitability expands","New business ventures and international expansion remain key growth drivers 
",08/17/2024
"Brokerages pump up M&M's target price on strong Q1 results, attractive valuations","JPMorgan and Morgan Stanley have both maintained 'overweight' ratings on M&M, hiking target prices to Rs 3,210 and Rs 3,304 per share, respectively 
",08/17/2024
"Option strategy of the day| Consolidation breakout in Lupin, bull call spread recommended","Lupin's August future surged by nearly 3 percent in yesterday's trading session. 
",08/17/2024
"Amara Raja, Ather Energy in pact to develop batteries for electric two-wheelers","This partnership is focused on supporting the expansion of India's electric vehicle market and advancing the localization of EV technologies, Amara Raja said. 
",08/17/2024
This long-term portfolio stock is now available at an attractive valuation,"Mas Financial has reported a decent set of earnings with healthy asset quality 
",08/17/2024
Trade setup for Thursday: Top 15 things to know before the opening bell,"The Bank Nifty index formed a significant bullish candle and closed above the 51,200 mark. 
",08/17/2024
Torrent Power is seeing merchant electricity demand at an opportune time,"The power generation earnings are rising amid heightened capex and scale-up of renewable energy capacities 
",08/17/2024
"Trading plan: Will Nifty breach 25,000 level today post FOMC decision?","Immediate support for Nifty is placed around 24750, followed by 24600. 
",08/17/2024
"Closing Bell: Nifty above 25,000, Sensex hits 82k on another record-breaking day; oil & gas gains","The BSE midcap and smallcap indices shed nearly 1 percent each. 
",08/17/2024
First Tick: Top 10 global cues for today’s trade,"The GIFT Nifty is indicating a positive start for the day. 
",08/17/2024
"Stock Radar : BHEL, Mahindra and Mahindra, BirlaSoft, Crompton Greaves Electricals, Adani Power, and others in focus","Aster DM, Relaxo Footwear, The Phoenix Mills, Maestros Electronics & Telecommunications Systems, Godrej Properties, BHEL, Mahindra and Mahindra, BirlaSoft, Crompton Greaves Electricals, Adani Power, Maruti Suzuki, Bank of Baroda, Coal India, Mankind Pharma, Tata Steel, and others in focus 
",08/17/2024
Bulk deals: Quant MF sells 1.44% stake in Graphite India,"LOK Capital Growth Fund sold 5 lakh shares in Suryoday Small Finance Bank for an average price of Rs 190.47 per share. 
",08/17/2024
"M&M hits record tractor sales in Q1FY25, projects over 5% growth ahead","The management noted that favorable trade conditions and price realisations in mandis indicate a revival in the tractor industry 
",08/17/2024
