Title,Description,Date
Bulk deals: General Atlantic Singapore Fund FII exits PNB Housing Finance,"General Atlantic Singapore Fund FII Pte Ltd exited PNB Housing Finance by selling entire shareholding of 5.13 percent at same price. The stock surged 10.11 percent to Rs 892.85 on the NSE 
",08/26/2024
Neutral MAX Financial Services; target of Rs 1030: Motilal Oswal,"Motilal Oswal recommended Neutral rating on MAX Financial Services with a target price of Rs 1030 in its research report dated August 14, 2024. 
",08/26/2024
Neutral Ipca Laboratories; target of Rs 1310: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Ipca Laboratories with a target price of Rs 1310 in its research report dated August 14, 2024. 
",08/26/2024
Buy Voltas; target of Rs 1800: Motilal Oswal,"Motilal Oswal is bullish on Voltas has recommended buy rating on the stock with a target price of Rs 1800 in its research report dated August 16, 2024. 
",08/26/2024
Buy Sunteck Realty; target of Rs 745: Motilal Oswal,"Motilal Oswal is bullish on Sunteck Realty has recommended buy rating on the stock with a target price of Rs 745 in its research report dated August 16, 2024. 
",08/26/2024
Buy NMDC; target of Rs 280: Motilal Oswal,"Motilal Oswal is bullish on NMDC has recommended buy rating on the stock with a target price of Rs 280 in its research report dated August 16, 2024. 
",08/26/2024
Buy MTAR Technologies; target of Rs 2100: Motilal Oswal,"Motilal Oswal is bullish on MTAR Technologies has recommended buy rating on the stock with a target price of Rs 2100 in its research report dated August 14, 2024. 
",08/26/2024
Buy KNR Constructions; target of Rs 390: Motilal Oswal,"Motilal Oswal is bullish on KNR Constructions has recommended buy rating on the stock with a target price of Rs 390 in its research report dated August 16, 2024. 
",08/26/2024
Buy Hero MotoCorp; target of Rs 5865: Motilal Oswal,"Motilal Oswal is bullish on Hero MotoCorp has recommended buy rating on the stock with a target price of Rs 5865 in its research report dated August 14, 2024. 
",08/26/2024
Buy HDFC Bank; target of Rs 1850: Motilal Oswal,"Motilal Oswal is bullish on HDFC Bank has recommended buy rating on the stock with a target price of Rs 1850 in its research report dated August 16, 2024. 
",08/26/2024
Buy Glenmark Pharma; target of Rs 1850: Motilal Oswal,"Motilal Oswal is bullish on Glenmark Pharma has recommended buy rating on the stock with a target price of Rs 1850 in its research report dated August 16, 2024. 
",08/26/2024
Buy Endurance Technologies; target of Rs 2945: Motilal Oswal,"Motilal Oswal is bullish on Endurance Technologies has recommended buy rating on the stock with a target price of Rs 2945 in its research report dated August 14, 2024. 
",08/26/2024
Buy Cello World; target of Rs 1070: Motilal Oswal,"Motilal Oswal is bullish on Cello World has recommended buy rating on the stock with a target price of Rs 1070 in its research report dated August 14, 2024. 
",08/26/2024
Buy Apollo Hospitals; target of Rs 7940: Motilal Oswal,"Motilal Oswal is bullish on Apollo Hospitals has recommended buy rating on the stock with a target price of Rs 7940 in its research report dated August 14, 2024. 
",08/26/2024
"Trade Spotlight: How should you trade IDFC First Bank, Asian Paints, HDFC Life, Coal India, and others on Thursday?","Experts suggest that the immediate resistance is likely at 24,850 for the Nifty 50, followed by 24,950, while 24,500 is expected to act as crucial support for the current rally. Here are some trading ideas for the near term. 
",08/26/2024
Moneycontrol Mutual Fund Summit,"Moneycontrol's annual Mutual Fund Summit, themed “How SIPs Are Empowering Bharat” this year, convenes financial experts, industry leaders, and regulators to discuss the rapid growth of India's mutual fund sector. Through the thought-invoking dialogues and awards, the summit celebrates the sector's achievements and explores future opportunities. Join the marquee conclave to hear strategic insights, future prospects, and more from retail & institutional investors, fund managers, and stakeholders. 
",08/26/2024
"Taking Stock: Sensex, Nifty end with mild gains amid volatility; mid, smallcaps outshine","India's stock market is looking for rate cut cues from US Fed Chair Jerome Powell's upcoming speech at the Jackson Hole Symposium over the weekend. 
",08/26/2024
"Live: Nifty Extends Gains Amid Rangebound Trade| Varun Beverages, Nykaa In Focus| Closing Bell","Nifty holds 24,700 amid rangebound trade. Broader markets outperform with smallcap index gaining 1%. Breadth in favour of gainers; NSE advance-decline ratio at 2:1. FMCG, pharma & metals top movers. Banks, IT & realty on the backfoot. Catch Nandita Khemka and Yatin Mota as they discuss stocks on their radar. 
",08/26/2024
"Stay invested, rather than exit India to buy at higher levels: Gary Dugan of Global CIO Office","Dugan said it is hard to find elsewhere the kind of consistent, quality growth that India has shown in recent years, making a strong case for investors to not churn out during bouts of volatility. 
",08/26/2024
"Project loans revive from multi-year lows in FY24, infra leads the capex flavor","Fresh loan sanctions, which represent new loan approvals, have increased to about 3 percent of total loans in FY24 
",08/26/2024
"Nykaa stock skyrockets 19%, clocks biggest single-day gain in nearly 2 years","So far this year, Nykaa shares have rallied 24 percent, beating benchmark Nifty's returns of around 13 percent during this period 
",08/26/2024
Accumulate Ami Organics; target of Rs 1374: KR Choksey,"KR Choksey recommended accumulate rating on Ami Organics with a target price of Rs 1374 in its research report dated August 21, 2024. 
",08/26/2024
Buy Pitti Engineering; target of Rs 1552: KR Choksey,"KR Choksey is bullish on Pitti Engineering has recommended buy rating on the stock with a target price of Rs 1552 in its research report dated August 21, 2024. 
",08/26/2024
"Biz wrap: ICICI Securities sees sharp downside for Mazagon Dock , Saraswati Saree Depot & more","ICICI Securities sees sharp downside for Mazagon Dock stock once again. Saraswati Saree Depot sees premium listing on NSE
Hi-Tech Pipes hits record high on Rs 105 cr order win, fundraise plans. Theobroma stake sale: Switz Group, Kedaara Capital, Carlyle, ChrysCapital seek a big bite. watch here for more. 
",08/26/2024
Nifty Pharma climbs to all-time high; rises 10% in past one month,"Several market experts are seeing a case for strong buying within the pharma sectors, especially midcap names, driven by their comfortable valuations, decent earnings trajectory and robust growth prospects. 
",08/26/2024
Tech Mahindra stock slips on CLSA downgrade; analysts flag near-term struggles,"Tech Mahindra may encounter several near-term challenges, particularly in its telecom vertical, says CLSA 
",08/26/2024
Buy Zydus Lifesciences; target of Rs 1439: KR Choksey,"KR Choksey is bullish on Zydus Lifesciences has recommended buy rating on the stock with a target price of Rs 1439 in its research report dated August 21, 2024. 
",08/26/2024
Exide Industries shares gain on further investment in subsidiary,"Exide Industries Share Price | With this investment, the total investment made by the company in subsidiary stands to Rs 2,652.24 crore. 
",08/26/2024
Buy Hero MotoCorp; target of Rs 6350: Emkay Global Financial,"Emkay Global Financial is bullish on Hero MotoCorp has recommended buy rating on the stock with a target price of Rs 6350 in its research report dated August 15, 2024. 
",08/26/2024
NHPC shares drop after landslide hits 510-MW hydroelectric project on Teesta river,"The full extent of the damage to the power station is still being assessed, especially since the dam has been non-operational since October 2023 following flash floods 
",08/26/2024
Buy Senco Gold; target of Rs 1400: Emkay Global Financial,"Emkay Global Financial is bullish on Senco Gold has recommended buy rating on the stock with a target price of Rs 1400 in its research report dated August 15, 2024. 
",08/26/2024
"Mid-day Mood| Nifty, Sensex trade mixed amid choppy session; Mid-small caps shine","The broader market comprising mid and smallcap indices outperformed the headline indices, rising 0.3 and 0.7 percent respectively. 
",08/26/2024
BEML surges on pact with Indian Navy for marine engineering equipment,"Through the MoU, BEML will look to design, development, make and extend product support of marine engineering equipment. 
",08/26/2024
Buy Ethos; target of Rs 3700: Emkay Global Financial,"Emkay Global Financial is bullish on Ethos has recommended buy rating on the stock with a target price of Rs 3700 in its research report dated August 15, 2024. 
",08/26/2024
Reduce Techno Electric; target of Rs 1600: Emkay Global Financial,"Emkay Global Financial recommended reduce rating on Techno Electric with a target price of Rs 1600 in its research report dated August 15, 2024. 
",08/26/2024
Patanjali Foods climbs to new record high; Systematix sees further 24% upside,"Patanjali Foods shares surged to a new high on August 21 after Systematix initiated coverage with a 'Buy' rating, highlighting robust growth potential despite recent revenue declines. 
",08/26/2024
Dr Reddy's shares hit 52-week high amid potential anti-malarial drug partnership,"Dr Reddy's announced a potential partnership for the joint development of an affordable anti-malarial drug with US-based Kainomyx. 
",08/26/2024
Genus Power stock locked in 5% upper circuit on new order win; up 88% in a month,"With the recent order win, Genus Power Infrastructures' total order book stands at about Rs 28,000 crore. 
",08/26/2024
"Mazagon Dock stock snaps 3-day losing streak, rebounds 8%","Mazagon Dock shares took a beating in the last three sessions and shed over 14 percent amid sharp profit booking after brokerage firm ICICI Securities issued a note, giving it a 'sell' call, and forecast a 75 percent price drop. 
",08/26/2024
Buy Granules India; target of Rs 769: KR Choksey,"KR Choksey is bullish on Granules India has recommended buy rating on the stock with a target price of Rs 769 in its research report dated August 19, 2024. 
",08/26/2024
PI Industries stock rises 2% as arm acquires UK-based Plant Health Care,"The acquisition is expected to be finalised within three months from the announcement, resulting in complete ownership of the stake 
",08/26/2024
Buy Glenmark Pharmaceuticals; target of Rs 1894: KR Choksey,"KR Choksey is bullish on Glenmark Pharmaceuticals has recommended buy rating on the stock with a target price of Rs 1894 in its research report dated August 20, 2024. 
",08/26/2024
Varun Beverages gains as BoFA gives buy rating; analysts see 23% upside,"Varun Beverages' shares gained following BofA Securities' ""Buy"" call with a target price of Rs 1,840, highlighting strong fundamentals and growth potential from new products and market expansions. 
",08/26/2024
Sell Kaveri Seeds Company; target of Rs 971: LKP Research,"LKP Research is bearish on Kaveri Seeds Company has recommended sell rating on the stock with a target price of Rs 971 in its research report dated August 19, 2024. 
",08/26/2024
"L&T shares rise on large order win, Bombay HC quashing GST demand of Rs 2,237 crore","The Director General of GST Investigation, Mumbai had issued one show cause notice on October 18, 2018 against L&T Finance. 
",08/26/2024
Accumulate Bata India; target of Rs 1689: Geojit Financial Services,"Geojit Financial Services recommended accumulate rating on Bata India with a target price of Rs 1689 in its research report dated August 21, 2024. 
",08/26/2024
